/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000002.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000003.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000005.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000006.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000008.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000010.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000011.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000012.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000013.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000014.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000015.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000016.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000017.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000018.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000019.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000020.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000022.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000024.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000026.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000027.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000028.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000029.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000031.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000032.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000033.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000034.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000036.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000037.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000038.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000041.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000042.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000043.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000044.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000045.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000046.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000048.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000051.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000052.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000053.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000054.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000058.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000059.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000063.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000064.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000066.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000067.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000068.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000069.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000070.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000071.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000072.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000073.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000074.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000075.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000076.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000077.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000078.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000079.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000081.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000083.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000085.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000086.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000088.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000089.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000090.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000091.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000092.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000094.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000095.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000096.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000097.avi 0
/public/home/liuwx/perl5/Dataset/VIS_INF/train/infrared/fight/000098.avi 0
